,freq,E1 ellipticity,E2 ellipticity
254,1538837320000.0,-0.3925767482357815,0.3925767482357814
255,1543722520000.0,-0.3926154498573275,0.3926154498573278
256,1548607720000.0,-0.392595114402723,0.3925951144027229
257,1553492920000.0,-0.39250900748746703,0.3925090074874672
258,1558378110000.0,-0.3923500733780993,0.3923500733780994
259,1563263310000.0,-0.3921109460239274,0.3921109460239274
260,1568148510000.0,-0.39178396709583535,0.3917839670958357
261,1573033710000.0,-0.3913612048464181,0.3913612048464182
262,1577918910000.0,-0.39083447846365,0.3908344784636499
263,1582804100000.0,-0.3901953878963441,0.390195387896344
264,1587689300000.0,-0.3894353412076355,0.3894353412076356
265,1592574500000.0,-0.3885455996857238,0.38854559968572394
266,1597459700000.0,-0.3875173146005809,0.38751731460058114
267,1602344890000.0,-0.38634157703364236,0.3863415770336425
268,1607230090000.0,-0.3850094581453522,0.38500945814535237
269,1612115290000.0,-0.3835120775699925,0.3835120775699926
270,1617000490000.0,-0.38184065143633017,0.38184065143633034
271,1621885690000.0,-0.3799865547235582,0.3799865547235583
272,1626770880000.0,-0.37794138785175324,0.3779413878517535
273,1631656080000.0,-0.3756970230623799,0.3756970230623799
274,1636541280000.0,-0.37324569345723735,0.3732456934572374
275,1641426480000.0,-0.37058004007849454,0.3705800400784946
276,1646311680000.0,-0.367693177765015,0.36769317776501487
277,1651196870000.0,-0.36457876104138826,0.3645787610413885
278,1656082070000.0,-0.36123101379108186,0.3612310137910821
279,1660967270000.0,-0.35764481847661067,0.35764481847661067
280,1665852470000.0,-0.3538157365005392,0.35381573650053916
281,1670737660000.0,-0.34974006185964684,0.3497400618596469
282,1675622860000.0,-0.34541481898005694,0.3454148189800569
283,1680508060000.0,-0.3408378366768324,0.34083783667683226
284,1685393260000.0,-0.3360077309723897,0.3360077309723899
285,1690278460000.0,-0.3309239203702535,0.3309239203702538
286,1695163650000.0,-0.32558663565295887,0.32558663565295876
287,1700048850000.0,-0.3199968658050141,0.31999686580501413
288,1704934050000.0,-0.3141564055209628,0.31415640552096297
289,1709819250000.0,-0.30806778621618686,0.308067786216187
290,1714704450000.0,-0.30173425371282714,0.3017342537128274
291,1719589640000.0,-0.2951597424876947,0.2951597424876947
292,1724474840000.0,-0.2883487762217963,0.2883487762217963
293,1729360040000.0,-0.28130649865016993,0.2813064986501699
294,1734245240000.0,-0.2740385664407355,0.2740385664407354
295,1739130430000.0,-0.26655112127963704,0.2665511212796372
