,freq,alpha_0deg,alpha_err_0deg,alpha_180deg,alpha_err_180deg,alpha_90deg,alpha_err_90deg
75,664386908000.0,1.4942058,0.19640761,1.08185486,0.0992499731,1.34476602,0.0859831334
76,669272106000.0,0.464745481,0.321300003,0.498138436,0.193759613,0.628038499,0.151379004
77,674157303000.0,0.839264971,0.285345046,0.42282266,0.203205849,0.724931527,0.221334074
78,679042501000.0,0.306107565,0.308710296,0.0255851944,0.208723824,-2.84436658,0.399351515
79,683927699000.0,0.606355483,0.327584078,0.275612409,0.19896216,1.35784462,0.221432706
80,688812897000.0,0.767458273,0.274595805,0.640342879,0.11197903,0.805011822,0.126310548
81,693698095000.0,0.711889195,0.34100601,0.0575630413,0.21372378,0.550179676,0.202713155
82,698583293000.0,1.46564611,0.282174692,1.30551421,0.189692725,0.642910364,0.228294134
83,703468490000.0,0.266616248,0.129090132,0.476817236,0.139563537,0.771364573,0.208418508
84,708353688000.0,0.929606359,0.339128555,0.632051748,0.19781929,0.907496807,0.230002457
85,713238886000.0,0.493516144,0.285792982,-2.83883353,0.134651083,0.125543128,0.0662578658
86,718124084000.0,1.43906709,0.360825143,-3.00807113,1.70614595,1.67376545,0.168293447
87,723009282000.0,0.704397894,0.357723597,0.688501133,0.199888965,0.889939223,0.223780577
88,727894480000.0,0.939658069,0.133040546,0.425076716,0.183924758,0.849400593,0.216275672
89,732779678000.0,1.08175827,0.345256395,0.992272928,0.220297853,-3.06946034,0.366487327
90,737664875000.0,0.410379951,0.373292039,0.521896461,0.228958932,1.40098157,0.227916634
91,742550073000.0,0.968657566,0.367905342,0.778451593,0.219577931,1.03233673,0.177316236
92,747435271000.0,0.824479137,0.335942441,0.0006527237,0.181582283,0.619897883,0.2400019
93,752320469000.0,1.89858515,0.178562052,1.51277592,0.0844568395,1.42345654,0.197428888
94,757205667000.0,0.521962639,0.187750585,0.665291818,0.143365085,0.902908036,0.110276557
95,762090865000.0,1.06979254,0.384357188,0.700082527,0.224837704,1.0474839,0.244156607
96,766976063000.0,0.808313486,0.367031417,-3.21270182,0.55062155,0.161487675,0.183712983
97,771861260000.0,1.1151593,0.335864019,-3.23316489,0.706264621,1.78713648,0.249521092
98,776746458000.0,0.906700201,0.347655445,0.826763319,0.130308401,1.01201381,0.240932295
99,781631656000.0,1.01184303,0.263682631,0.389131366,0.206916048,0.874660889,0.146847613
100,786516854000.0,1.68498186,0.38249904,1.51119915,0.251255084,-3.29455409,0.753005097
101,791402052000.0,-3.31501716,0.607091208,0.594647626,0.23192399,-3.31501716,0.853370105
102,796287250000.0,1.08261137,0.316995371,0.834942921,0.248062317,1.09258987,0.257184881
103,801172447000.0,0.875256325,0.291053563,-0.113629231,0.0826764595,0.535261094,0.21634434
104,806057645000.0,1.66002586,0.290055139,1.06739225,0.115284161,1.70335692,0.0791107126
105,810942843000.0,0.745364544,0.385826317,0.823388157,0.23195581,0.971886096,0.143792491
106,815828041000.0,1.125294,0.337379132,0.666045894,0.238639427,1.05989331,0.275368761
107,820713239000.0,1.21593545,0.317464832,0.995208572,0.253625843,0.112073499,0.273239156
108,825598437000.0,-3.32273914,0.361098971,0.453896953,0.246986453,1.45125978,0.27228227
109,830483635000.0,1.06753838,0.363846648,0.917215224,0.145579104,1.14477925,0.196675888
110,835368832000.0,1.05603522,0.401935296,0.273662646,0.254806849,0.853768233,0.204832158
