,freq,alpha_0deg,alpha_err_0deg,alpha_180deg,alpha_err_180deg,alpha_90deg,alpha_err_90deg
124,903761602000.0,1.84550792,0.166955401,1.98526751,0.253062109,1.33308445,0.292906145
125,908646800000.0,0.903671023,0.191467199,-3.50548217,0.254216059,1.17606993,0.244211046
126,913531998000.0,1.27387921,0.173262098,1.36652526,0.19423578,1.29090611,0.302701306
127,918417196000.0,0.881691768,0.185964521,1.55625567,0.226837129,1.4181948,0.155898305
128,923302394000.0,1.2368609,0.181149562,1.30776354,0.27179763,1.84306089,0.313911401
129,928187592000.0,1.20651271,0.145265252,0.933107127,0.258300638,-3.75741645,0.311243258
130,933072789000.0,1.16321812,0.19017022,1.50390063,0.259197226,1.46786056,0.215282153
131,937957987000.0,1.60535459,0.185483598,1.82847359,0.210762234,1.29790427,0.286824942
132,942843185000.0,0.855105632,0.0979247807,0.134370155,0.0875010421,1.68314384,0.166995943
133,947728383000.0,1.30454752,0.176346716,1.30658142,0.271404942,1.21380772,0.308521059
134,952613581000.0,0.932287163,0.171172731,1.58366958,0.268751027,1.53189994,0.319192288
135,957498779000.0,1.65392123,0.203536322,1.75267248,0.234317482,1.61153714,0.201790883
136,962383977000.0,1.19985377,0.207492495,0.785547799,0.276836727,0.945498841,0.247555197
137,967269174000.0,1.28773889,0.136472199,1.53920637,0.111238893,1.49615899,0.208220032
138,972154372000.0,1.38272535,0.184349691,1.78338908,0.279149532,1.44328185,0.328915014
139,977039570000.0,1.01772481,0.17083282,0.783875875,0.280012621,2.09040944,0.323449788
140,981924768000.0,1.40858571,0.205570847,1.30476623,0.224660835,1.20850362,0.27851542
141,986809966000.0,1.16556744,0.197661909,1.68877216,0.264589257,1.65547636,0.291264521
142,991695164000.0,1.9557915,0.084164659,2.10413286,0.135787438,1.57681068,0.207949906
143,996580362000.0,1.21023199,0.195454744,-3.76940456,0.263674012,-3.56689753,0.310877417
144,1001465560000.0,1.44924547,0.174176453,1.58237865,0.287461779,1.52100711,0.311698628
145,1006350760000.0,1.25505721,0.206407761,1.82934875,0.216980565,1.62795727,0.208528079
146,1011235960000.0,1.23761915,0.210483787,1.26408591,0.244646538,2.0814749,0.236123524
147,1016121150000.0,1.44107045,0.0887305947,1.2092505,0.229977922,1.08929369,0.338599482
148,1021006350000.0,1.32921879,0.214493333,1.73762177,0.29374312,1.67645663,0.331228586
149,1025891550000.0,1.93939137,0.18853628,2.13495264,0.301122674,1.60847939,0.324457832
150,1030776750000.0,1.17399602,0.20910246,-3.36039591,0.221788589,1.79417999,0.325074551
151,1035661940000.0,1.51631867,0.213619071,1.55854974,0.253532657,1.43008447,0.127257435
152,1040547140000.0,1.17192178,0.0586193803,1.84408092,0.221038347,1.7015601,0.326866325
153,1045432340000.0,1.62105745,0.184640031,1.72144585,0.297601865,1.93053441,0.342990283
154,1050317540000.0,1.46718648,0.210891147,1.09941654,0.289454883,1.10150487,0.248252028
155,1055202740000.0,1.48889739,0.194615326,1.80137597,0.167295701,1.70350067,0.336987041
156,1060087930000.0,1.75323456,0.218310832,2.09592278,0.258297984,1.66076665,0.218642808
157,1064973130000.0,1.21917692,0.187806474,-3.34562734,0.303835252,2.13692716,0.365752425
158,1069858330000.0,1.6151554,0.188265219,1.57172912,0.304517473,-4.34795527,0.358917216
159,1074743530000.0,1.31817824,0.21859012,1.94561054,0.313699526,1.84914994,0.247078497
160,1079628720000.0,2.01465938,0.21120072,2.14993265,0.255193469,1.88207404,0.328878131
161,1084513920000.0,1.52807159,0.153584774,1.01792172,0.11499132,1.52066289,0.210941873
162,1089399120000.0,1.68215084,0.153411344,1.90021065,0.306340601,1.79388759,0.368965521
163,1094284320000.0,1.64937751,0.211260647,2.14349474,0.316807614,1.83342843,0.368746554
164,1099169520000.0,1.42099212,0.22362449,1.27701696,0.270386709,2.45227988,0.220782388
165,1104054710000.0,1.74256353,0.223063786,1.57577813,0.297104551,1.42743276,0.302219705
166,1108939910000.0,1.58744125,0.193803559,2.08083299,0.195922762,1.99568133,0.22998795
167,1113825110000.0,2.30245132,0.216727347,2.45539058,0.326904264,1.958162,0.370235551
168,1118710310000.0,-4.27290252,0.175348237,0.840006971,0.323212526,1.9909949,0.370440002
169,1123595510000.0,1.82008991,0.227118096,1.92816467,0.25736329,1.78973892,0.261095488
170,1128480700000.0,1.69752725,0.217107698,2.27206846,0.282898125,2.05126895,0.360831878
171,1133365900000.0,1.76433124,0.0830723494,1.83333009,0.206686712,2.4943382,0.280387765
172,1138251100000.0,1.76399981,0.235125853,-4.52874679,0.332411937,1.35827651,0.363634249
173,1143136300000.0,1.77957896,0.216035014,2.15847884,0.316918454,2.0336061,0.366149351
174,1148021490000.0,2.26492784,0.236965841,2.52613858,0.207153641,2.04943706,0.154718882
175,1152906690000.0,1.46830702,0.240562263,0.732163802,0.304522705,2.27696702,0.252632848
176,1157791890000.0,1.88639593,0.0748462576,1.88584779,0.236404161,-4.43958855,0.372791775
177,1162677090000.0,1.67755623,0.238486,2.29528554,0.341946141,2.13180776,0.376374549
178,1167562290000.0,1.97947291,0.225270849,2.11905029,0.325667172,2.34905801,0.366324292
179,1172447480000.0,1.77309628,0.230760694,1.33329605,0.195146705,1.54466042,0.361185645
180,1177332680000.0,1.85360198,0.241233079,2.15135211,0.3363208,2.02161402,0.23683851
181,1182217880000.0,2.13192265,0.0726421416,2.52728091,0.261968878,2.12667402,0.362087152
182,1187103080000.0,1.54568083,0.223032764,1.10098599,0.334518354,2.47740953,0.40115654
183,1191988280000.0,1.96652906,0.238127362,1.86822644,0.338035545,1.67330216,0.258123108
184,1196873470000.0,1.80295922,0.232178129,2.36935911,0.143170241,2.20584049,0.332383608
185,1201758670000.0,2.27203747,0.244633673,2.47448712,0.279620348,2.27614121,0.285493403
186,1206643870000.0,1.84564586,0.15652165,1.25961615,0.341494627,1.9995258,0.409817224
187,1211529070000.0,2.0339392,0.250999866,2.2255733,0.352147314,2.05821688,0.411644112
188,1216414260000.0,2.17771497,0.242693589,2.65800411,0.357375463,2.29943437,0.291768058
189,1221299460000.0,1.80374938,0.237964693,1.68501442,0.285305028,2.65268844,0.384367549
190,1226184660000.0,2.06756548,0.229711146,1.85115097,0.236815905,1.71641219,0.257651254
191,1231069860000.0,2.02796929,0.103416331,2.49184602,0.332919198,2.32442405,0.410808732
192,1235955060000.0,2.58755879,0.22322796,2.83115203,0.36210508,2.43687428,0.410841072
193,1240840250000.0,1.92081985,0.258414685,1.23257498,0.305861882,2.49068709,0.200043665
194,1245725450000.0,2.21619396,0.224698418,2.29514831,0.262035001,2.0691002,0.389871246
195,1250610650000.0,2.20793311,0.251449461,2.74697527,0.288392031,2.43711858,0.293491525
196,1255495850000.0,2.09509211,0.236545073,2.18577418,0.371378981,2.75148219,0.415768292
197,1260381050000.0,2.14796808,0.225427275,1.79136964,0.351892836,1.80248898,0.411934402
198,1265266240000.0,2.22622104,0.270070523,2.57685794,0.312479835,2.35439258,0.155034724
199,1270151440000.0,2.59551473,0.222552807,2.94156427,0.310946902,2.51531315,0.417216763
200,1275036640000.0,1.88967064,0.117689939,1.23263983,0.257113204,2.66444621,0.362896724
201,1279921840000.0,2.28538987,0.241068221,2.26222948,0.366757844,1.97984849,0.411649141
202,1284807030000.0,2.20233905,0.266510623,2.76409902,0.335551482,2.48216834,0.431412675
203,1289692230000.0,2.29026482,0.269734917,2.46677982,0.183428491,2.70355021,0.111635542
204,1294577430000.0,2.16900164,0.260866636,1.69097561,0.357925007,2.00191316,0.340551927
205,1299462630000.0,2.33830822,0.188922087,2.60796012,0.30222657,2.35207868,0.405975163
206,1304347830000.0,2.57077376,0.260153008,2.97909382,0.365124137,2.5683694,0.389848904
207,1309233020000.0,1.95051139,0.262505227,1.5287357,0.374450523,2.85747189,0.390423637
208,1314118220000.0,2.37636162,0.263106709,2.25062662,0.137907696,1.97745884,0.344122557
209,1319003420000.0,2.32402744,0.230813762,2.83292839,0.3711095,2.58881583,0.3957625
210,1323888620000.0,2.59369395,0.100364236,2.84337831,0.345378861,2.75166193,0.417158218
211,1328773820000.0,2.22774113,0.284738114,1.62303707,0.37275107,2.40102664,0.432646079
212,1333659010000.0,2.46949807,0.278046695,2.64824382,0.368242946,2.39498855,0.315922924
213,1338544210000.0,2.61280811,0.254643227,3.09508671,0.126269885,2.70781269,0.270122186
214,1343429410000.0,2.21122679,0.279812181,2.06942913,0.342111825,3.09657527,0.380931283
215,1348314610000.0,2.49194512,0.0979451416,2.27462674,0.360365427,2.10591921,0.447837099
216,1353199800000.0,2.51378189,0.299031928,2.96318282,0.374663083,2.70760223,0.414702389
217,1358085000000.0,2.89637986,0.298075673,3.19813425,0.392154326,2.91200056,0.351970599
218,1362970200000.0,2.31669065,0.227372862,1.65316654,0.221511213,2.83121804,0.4348364
219,1367855400000.0,2.65081578,0.289682488,2.73464835,0.378473412,2.43939756,0.366228269
220,1372740600000.0,2.7125678,0.149999392,3.23455973,0.386191598,2.86496347,0.4459156
221,1377625790000.0,2.42664487,0.290216581,2.47130915,0.356012926,3.17973967,0.425680311
222,1382510990000.0,2.56733553,0.292336829,2.20962753,0.365848586,2.21289317,0.110399482
223,1387396190000.0,2.65668212,0.19373089,3.01363401,0.184026893,2.72071716,0.449970783
224,1392281390000.0,2.97704028,0.296533323,3.34149979,0.388611338,2.95053054,0.420784957
225,1397166590000.0,2.3148203,0.21766801,1.65932735,0.406271276,3.03507116,0.423257283
226,1402051780000.0,2.73477359,0.288736768,2.70989934,0.327926842,2.37046523,0.46426496
227,1406936980000.0,2.68883602,0.311521841,3.23426273,0.402334782,2.89239608,0.166752491
228,1411822180000.0,2.58021693,0.219510416,2.7549316,0.353741885,3.15072185,0.464127362
229,1416707380000.0,2.57659504,0.252831554,2.10446496,0.357810347,2.39445605,0.434014821
230,1421592570000.0,2.75225118,0.221357443,3.03888855,0.411117627,2.72569874,0.391554003
231,1426477770000.0,2.9594258,0.29537572,3.39835409,0.326654796,2.9952264,0.448997954
232,1431362970000.0,2.38751292,0.292284296,1.91725463,0.256550872,3.15152909,0.116030136
233,1436248170000.0,2.80676264,0.19688401,2.70348031,0.361828612,2.3983133,0.476624823
234,1441133370000.0,2.83117179,0.291196311,3.33365363,0.400854395,3.00403943,0.471215339
235,1446018560000.0,2.95266167,0.286097207,3.18626281,0.42089216,3.23178456,0.37967258
236,1450903760000.0,2.71174062,0.309323217,2.15302426,0.375310078,2.866437,0.460751593
237,1455788960000.0,2.96765305,0.30471544,3.15126212,0.30220391,2.84569557,0.245300738
238,1460674160000.0,3.14170097,0.188286482,3.57760568,0.38594671,3.19298602,0.498528847
239,1465559360000.0,2.65223618,0.173397157,2.41504189,0.404095533,3.51870333,0.483534692
240,1470444550000.0,2.96631084,0.298305135,2.74285336,0.411309835,2.59112646,0.406553616
241,1475329750000.0,3.04172033,0.314175684,3.46783441,0.327169092,3.14616182,0.465098075
242,1480214950000.0,3.21931164,0.287875739,3.52102189,0.202758131,3.41214151,0.255508916
243,1485100150000.0,2.80127509,0.28423666,2.17709433,0.419803589,3.28787817,0.474103979
244,1489985340000.0,3.1416515,0.236837607,3.22242926,0.422708308,2.87823263,0.492795682
245,1494870540000.0,3.23922774,0.312875304,3.70851412,0.406688641,3.3255322,0.31171761
246,1499755740000.0,2.78045518,0.315440563,2.76634536,0.438026965,3.62938577,0.443462548
247,1504640940000.0,3.03439684,0.252588985,2.70519723,0.172587054,2.71942688,0.44371774
248,1509526140000.0,3.18086352,0.242459267,3.54359882,0.431260336,3.17727123,0.494278474
249,1514411330000.0,3.28279858,0.22588142,3.67647553,0.439159679,3.45579656,0.511215299
250,1519296530000.0,2.74187818,0.323563185,2.09290149,0.337912111,3.39895848,0.391483004
251,1524181730000.0,3.14094694,0.308712032,3.14923689,0.439032489,2.76479632,0.311154343
252,1529066930000.0,3.18794253,0.255491562,3.69622438,0.270815089,3.33623226,0.441541209
253,1533952130000.0,2.8697664,0.332934178,2.95803977,0.436656146,3.60847831,0.503283392
254,1538837320000.0,3.03696604,0.230601513,2.59734877,0.458967968,2.8455976,0.443366186
255,1543722520000.0,3.23524675,0.329527841,3.52407,0.309763274,3.1812932,0.417430797
256,1548607720000.0,3.37055548,0.331285645,3.76458996,0.437383093,3.49446313,0.409608683
257,1553492920000.0,2.89647107,0.16486017,2.33499821,0.333211863,3.62887985,0.511285096
258,1558378110000.0,3.28601839,0.31185896,3.21751248,0.455441997,2.87226559,0.517470233
259,1563263310000.0,3.32175556,0.270579041,3.82098074,0.446616392,3.46425521,0.432118469
260,1568148510000.0,3.20108313,0.33528151,3.37506471,0.246321007,3.74331629,0.407099396
261,1573033710000.0,3.19445701,0.339912551,2.71491499,0.423636943,3.24900984,0.268894035
262,1577918910000.0,3.43546791,0.165957122,3.67911845,0.36484294,3.30875689,0.538444432
263,1582804100000.0,3.60530168,0.329717038,4.02993023,0.464033166,3.67080042,0.527139804
264,1587689300000.0,3.07544656,0.284901809,2.71891995,0.460909761,3.90609678,0.37347943
265,1592574500000.0,3.46939407,0.329199151,3.32223273,0.22540478,3.06777266,0.52742163
266,1597459700000.0,3.59724489,0.350743414,4.03214454,0.457877745,3.61952349,0.353016046
267,1602344890000.0,3.49668956,0.142969259,3.78035374,0.442330807,3.92204846,0.540895635
268,1607230090000.0,3.33404387,0.323269442,2.78628664,0.485477688,-4.0021767,0.547860869
269,1612115290000.0,3.67097832,0.304490487,3.81812741,0.489054342,3.40384072,0.256479887
270,1617000490000.0,3.81613417,0.331411812,4.26725682,0.221271059,3.86028369,0.521396645
271,1621885690000.0,3.25300978,0.337414919,3.0726114,0.383476065,4.11062663,0.40484878
272,1626770880000.0,3.57020565,0.146726389,3.31309253,0.469139051,3.19633138,0.531039282
273,1631656080000.0,3.74431126,0.350420936,4.13890716,0.449934266,3.69749947,0.558303846
274,1636541280000.0,3.66664073,0.355433628,4.01505323,0.458156374,4.03024143,0.217552389
275,1641426480000.0,3.38671491,0.327948454,2.79216721,0.37270005,3.86018784,0.541675182
276,1646311680000.0,3.75941536,0.356722928,3.82626147,0.432720785,3.3860013,0.468934163
277,1651196870000.0,3.83792814,0.180289087,4.29648331,0.491683842,3.9258951,0.52235665
278,1656082070000.0,3.38252771,0.34098565,3.34637118,0.445942419,4.19409281,0.559743992
279,1660967270000.0,3.63412235,0.358138619,3.29349459,0.413375348,3.37890566,0.222631238
280,1665852470000.0,3.82968185,0.302301095,4.1747918,0.335296884,3.73855946,0.564544734
281,1670737660000.0,3.80042118,0.345356751,4.15972629,0.441854,4.09822313,0.519042979
282,1675622860000.0,3.4612678,0.297898573,2.84695395,0.475583266,-4.12130665,0.521023849
283,1680508060000.0,3.84162001,0.374443469,3.84641689,0.440916124,3.43493342,0.537257614
284,1685393260000.0,3.91575854,0.384616376,4.36721087,0.425812128,4.01487558,0.184193065
285,1690278460000.0,3.56948869,0.326018019,3.63107545,0.474135199,4.30573944,0.576616386
286,1695163650000.0,3.74873056,0.32212513,3.34873418,0.435459952,3.67144925,0.543121658
287,1700048850000.0,4.01600484,0.258161036,4.2932031,0.477133791,3.86835715,0.511358702
288,1704934050000.0,3.99003636,0.367672008,4.4233775,0.438147842,4.26503126,0.559296148
289,1709819250000.0,3.68055107,0.374036161,3.17840062,0.271340989,4.35240433,0.309896181
290,1714704450000.0,4.0303648,0.282341985,3.91936576,0.469612884,3.64560903,0.514435198
291,1719589640000.0,4.20294069,0.320454164,4.59672998,0.465134225,4.2043082,0.575772254
292,1724474840000.0,3.85312834,0.348398911,4.03235283,0.501123699,4.53855583,0.482420886
293,1729360040000.0,3.94675022,0.354123421,3.48823048,0.477537958,4.05353869,0.452167107
294,1734245240000.0,4.24729691,0.386558484,4.4610079,0.309778784,3.99719904,0.459747793
295,1739130430000.0,4.2710942,0.327369979,4.6781464,0.507056374,4.42584224,0.589872993
296,1744015630000.0,3.80159011,0.225482957,3.43449558,0.485393147,4.6192302,0.596203318
297,1748900830000.0,4.1572533,0.345975197,4.0212487,0.507168525,3.75087424,0.524780844
298,1753786030000.0,4.35256694,0.373541788,4.73275257,0.503551081,4.28066559,0.453141869
299,1758671230000.0,3.99063458,0.361007372,4.28596375,0.230199047,4.62703401,0.46563257
