frequency/GHz;epsilon_r';epsilon_r'';n;alpha
75;2.17856517;0;1.4759963313;0
75.025;2.1771606611;0;1.4755204713;0
75.05;2.1758226428;0;1.475066996;0
75.075;2.1745508141;0;1.4746358242;0
75.1;2.1733448065;0;1.4742268504;0
75.125;2.1722041852;0;1.4738399456;0
75.15;2.1711284494;0;1.4734749572;0
75.175;2.1701170332;0;1.4731317094;0
75.2;2.1691693071;0;1.4728100037;0
75.225;2.1682845781;0;1.472509619;0
75.25;2.167462092;0;1.4722303121;0
75.275;2.1667010338;0;1.4719718183;0
75.3;2.1660005294;0;1.4717338514;0
75.325;2.1653596475;0;1.4715161051;0
75.35;2.1647774005;0;1.4713182526;0
75.375;2.1642527466;0;1.471139948;0
75.4;2.1637845916;0;1.4709808264;0
75.425;2.1633717904;0;1.4708405048;0
75.45;2.1630131495;0;1.4707185827;0
75.475;2.1627074283;0;1.470614643;0
75.5;2.1624533418;0;1.4705282526;0
75.525;2.1622495625;0;1.4704589632;0
75.55;2.1620947224;0;1.470406312;0
75.575;2.1619874156;0;1.4703698227;0
75.6;2.1619262005;0;1.4703490064;0
75.625;2.1619096021;0;1.470343362;0
75.65;2.1619361143;0;1.4703523776;0
75.675;2.1620042028;0;1.4703755312;0
75.7;2.1621123068;0;1.4704122914;0
75.725;2.1622588423;0;1.4704621186;0
75.75;2.162442204;0;1.4705244656;0
75.775;2.1626607682;0;1.4705987788;0
75.8;2.1629128952;0;1.4706844989;0
75.825;2.1631969319;0;1.4707810618;0
75.85;2.1635112141;0;1.4708878999;0
75.875;2.1638540696;0;1.4710044424;0
75.9;2.1642238202;0;1.4711301167;0
75.925;2.1646187844;0;1.4712643489;0
75.95;2.1650372801;0;1.4714065652;0
75.975;2.1654776268;0;1.4715561922;0
76;2.1659381483;0;1.4717126582;0
76.025;2.1664171748;0;1.4718753938;0
76.05;2.1669130459;0;1.4720438329;0
76.075;2.1674241123;0;1.4722174134;0
76.1;2.1679487385;0;1.4723955781;0
76.125;2.168485305;0;1.4725777755;0
76.15;2.1690322105;0;1.4727634605;0
76.175;2.1695878742;0;1.472952095;0
76.2;2.1701507378;0;1.4731431491;0
76.225;2.1707192675;0;1.4733361013;0
76.25;2.1712919563;0;1.4735304396;0
76.275;2.1718673256;0;1.4737256616;0
76.3;2.1724439273;0;1.4739212758;0
76.325;2.1730203456;0;1.4741168019;0
76.35;2.1735951987;0;1.4743117712;0
76.375;2.1741671405;0;1.4745057275;0
76.4;2.1747348622;0;1.4746982275;0
76.425;2.1752970938;0;1.4748888412;0
76.45;2.1758526055;0;1.4750771524;0
76.475;2.1764002093;0;1.4752627594;0
76.5;2.1769387601;0;1.4754452752;0
76.525;2.177467157;0;1.4756243279;0
76.55;2.1779843442;0;1.475799561;0
76.575;2.1784893123;0;1.475970634;0
76.6;2.1789810995;0;1.4761372225;0
76.625;2.1794587918;0;1.4762990184;0
76.65;2.1799215242;0;1.4764557305;0
76.675;2.1803684817;0;1.4766070844;0
76.7;2.1807988992;0;1.4767528227;0
76.725;2.1812120627;0;1.4768927052;0
76.75;2.1816073092;0;1.4770265093;0
76.775;2.1819840275;0;1.4771540297;0
76.8;2.1823416582;0;1.4772750787;0
76.825;2.1826796939;0;1.4773894862;0
76.85;2.1829976793;0;1.4774970996;0
76.875;2.1833294166;0.0004511732;1.4776093665;0.0049161752
76.9;2.1836457113;0.0009749308;1.4777164207;0.010625947
76.925;2.1839412617;0.0015054675;1.4778164707;0.0164125854
76.95;2.1842157693;0.0020421605;1.4779094176;0.0222694401
76.975;2.1844689859;0.0025843687;1.4779951794;0.0281896556
77;2.1847007132;0.0031314343;1.4780736908;0.0341661898
77.025;2.1849108026;0.0036826846;1.478144903;0.0401918347
77.05;2.1850991546;0.0042374342;1.4782087839;0.0462592353
77.075;2.185265718;0.004794987;1.4782653173;0.0523609114
77.1;2.1854104898;0.0053546379;1.478314503;0.0584892782
77.125;2.1855335138;0.005915675;1.4783563565;0.0646366683
77.15;2.1856348803;0.0064773818;1.4783909089;0.0707953534
77.175;2.1857147248;0.0070390391;1.4784182061;0.0769575671
77.2;2.1857732273;0.0075999276;1.478438309;0.0831155269
77.225;2.1858106109;0.0081593293;1.4784512928;0.0892614568
77.25;2.1858271409;0.0087165302;1.4784572468;0.0953876104
77.275;2.1858231235;0.0092708221;1.4784562738;0.1014862929
77.3;2.1857989043;0.0098215049;1.4784484898;0.1075498841
77.325;2.1857548671;0.0103678886;1.4784340235;0.1135708602
77.35;2.1856914323;0.0109092953;1.4784130157;0.1195418163
77.375;2.1856090554;0.0114450611;1.478385619;0.1254554878
77.4;2.1855082255;0.0119745386;1.4783519972;0.1313047716
77.425;2.1853894634;0.0124970978;1.4783123247;0.1370827468
77.45;2.1852533201;0.0130121289;1.4782667859;0.142782695
77.475;2.1851003748;0.0135190438;1.4782155746;0.14839812
77.5;2.1849312332;0.0140172773;1.4781588936;0.153922766
77.525;2.1847465256;0.0145062893;1.4780969539;0.159350636
77.55;2.1845469049;0.0149855663;1.478029974;0.1646760088
77.575;2.1843330446;0.0154546223;1.4779581795;0.1698934553
77.6;2.1841056371;0.0159130009;1.4778818023;0.1749978536
77.625;2.1838653912;0.016360276;1.4778010797;0.1799844034
77.65;2.1836130302;0.0167960529;1.4777162542;0.184848639
77.675;2.1833492902;0.0172199698;1.4776275725;0.1895864412
77.7;2.1830749175;0.0176316982;1.4775352848;0.1941940484
77.725;2.1827906667;0.0180309441;1.4774396442;0.198668066
77.75;2.1824972987;0.0184174484;1.4773409061;0.2030054748
77.775;2.1821955783;0.0187909875;1.4772393273;0.2072036384
77.8;2.1818862727;0.019151374;1.4771351654;0.2112603086
77.825;2.1815701485;0.0194984564;1.4770286781;0.2151736304
77.85;2.1812479708;0.0198321201;1.4769201227;0.2189421445
77.875;2.1809205003;0.020152287;1.476809755;0.2225647901
77.9;2.1805884914;0.0204589152;1.476697829;0.2260409048
77.925;2.1802526907;0.0207519995;1.4765845962;0.229370224
77.95;2.1799138349;0.0210315705;1.4764703049;0.2325528788
77.975;2.1795726485;0.0212976945;1.4763551994;0.2355893927
78;2.1792298426;0.021550473;1.4762395197;0.2384806771
78.025;2.1788861129;0.0217900418;1.4761235008;0.2412280248
78.05;2.1785421379;0.0220165706;1.4760073719;0.2438331034
78.075;2.1781985774;0.0222302617;1.4758913562;0.2462979471
78.1;2.1778560711;0.0224313495;1.4757756702;0.2486249464
78.125;2.1775152367;0.0226200992;1.4756605232;0.2508168384
78.15;2.177176669;0.0227968057;1.4755461167;0.2528766946
78.175;2.1768409381;0.0229617925;1.4754326443;0.2548079082
78.2;2.1765085885;0.02311541;1.4753202908;0.2566141809
78.225;2.1761801379;0.0232580347;1.4752092323;0.2582995079
78.25;2.1758560762;0.0233900673;1.4750996353;0.2598681626
78.275;2.1755368642;0.0235119312;1.474991657;0.2613246804
78.3;2.1752229332;0.023624071;1.4748854443;0.2626738418
78.325;2.1749146838;0.0237269512;1.4747811341;0.2639206549
78.35;2.1746124855;0.0238210537;1.4746788527;0.2650703372
78.375;2.1743166762;0.023906877;1.4745787158;0.2661282964
78.4;2.1740275614;0.0239849338;1.4744808282;0.2671001119
78.425;2.1737454138;0.0240557494;1.4743852838;0.267991515
78.45;2.1734704735;0.0241198599;1.4742921652;0.2688083687
78.475;2.1732029472;0.0241778106;1.474201544;0.269556648
78.5;2.1729430086;0.0242301536;1.4741134804;0.2702424194
78.525;2.172690798;0.0242774466;1.4740280236;0.2708718201
78.55;2.1724464227;0.0243202505;1.4739452113;0.2714510381
78.575;2.1722099569;0.024359128;1.4738650703;0.2719862912
78.6;2.1719814423;0.0243946416;1.4737876161;0.2724838069
78.625;2.1717608881;0.0244273515;1.4737128533;0.2729498017
78.65;2.1715482716;0.0244578146;1.4736407756;0.2733904618
78.675;2.1713435391;0.0244865817;1.4735713663;0.2738119223
78.7;2.1711466056;0.0245141968;1.473504598;0.2742202482
78.725;2.1709573566;0.0245411948;1.473440433;0.2746214158
78.75;2.1707756479;0.0245680997;1.473378824;0.2750212927
78.775;2.170601307;0.0245954239;1.4733197136;0.2754256209
78.8;2.1704341339;0.0246236655;1.4732630352;0.2758399982
78.825;2.170273902;0.0246533077;1.4732087131;0.2762698615
78.85;2.1701203592;0.0246848169;1.4731566629;0.2767204702
78.875;2.1699732287;0.0247186416;1.4731067919;0.2771968904
78.9;2.1698322107;0.0247552107;1.4730589993;0.2777039794
78.925;2.1696969832;0.0247949329;1.4730131768;0.278246372
78.95;2.1695672032;0.0248381949;1.472969209;0.2788284659
78.975;2.1694425085;0.0248853604;1.4729269738;0.2794544096
79;2.1693225184;0.0249367695;1.472886343;0.2801280899
79.025;2.1692068354;0.0249927373;1.4728471822;0.2808531211
79.05;2.1690950466;0.0250535534;1.4728093522;0.2816328341
79.075;2.1689867252;0.0251194806;1.4727727086;0.2824702676
79.1;2.1688814317;0.0251907547;1.472737103;0.2833681589
79.125;2.1687787157;0.0252675838;1.472702383;0.284328937
79.15;2.1686781172;0.0253501473;1.4726683929;0.2853547154
79.175;2.1685791681;0.025438596;1.4726349743;0.2864472865
79.2;2.1684813941;0.0255330514;1.4726019666;0.2876081169
79.225;2.1683843157;0.0256336057;1.4725692072;0.2888383438
79.25;2.1682874501;0.0257403212;1.4725365326;0.2901387716
79.275;2.1681903126;0.0258532305;1.4725037785;0.2915098704
79.3;2.1680924184;0.0259723363;1.4724707802;0.2929517751
79.325;2.1679932836;0.0260976118;1.4724373737;0.2944642854
79.35;2.1678924273;0.0262290001;1.4724033957;0.2960468665
79.375;2.1677893728;0.0263664152;1.4723686842;0.2976986516
79.4;2.1676836491;0.0265097421;1.4723330793;0.2994184442
79.425;2.1675747924;0.0266588368;1.4722964233;0.3012047224
79.45;2.1674623477;0.0268135273;1.4722585614;0.3030556431
79.475;2.1673458699;0.0269736137;1.4722193422;0.3049690482
79.5;2.1672249256;0.0271388692;1.472178618;0.3069424705
79.525;2.1670990939;0.0273090406;1.4721362455;0.3089731413
79.55;2.1669679683;0.027483849;1.4720920861;0.3110579989
79.575;2.1668311575;0.027662991;1.4720460062;0.3131936968
79.6;2.166688287;0.0278461392;1.4719978779;0.3153766145
79.625;2.1665389999;0.0280329433;1.4719475792;0.317602867
79.65;2.1663829583;0.0282230314;1.4718949945;0.3198683167
79.675;2.1662198443;0.0284160109;1.4718400148;0.3221685854
79.7;2.166049361;0.0286114694;1.4717825381;0.3244990666
79.725;2.1658712336;0.0288089766;1.47172247;0.3268549389
79.75;2.1656852098;0.0290080849;1.4716597236;0.3292311799
79.775;2.1654910614;0.029208331;1.4715942199;0.3316225808
79.8;2.1652885845;0.0294092374;1.4715258883;0.3340237608
79.825;2.1650776002;0.0296103136;1.4714546665;0.3364291833
79.85;2.1648579556;0.0298110575;1.471380501;0.3388331712
79.875;2.1646295241;0.0300109571;1.471303347;0.3412299233
79.9;2.1643922059;0.0302094919;1.471223169;0.3436135312
79.925;2.1641459285;0.0304061341;1.4711399404;0.3459779957
79.95;2.1638906468;0.0306003508;1.4710536442;0.3483172445
79.975;2.1636263438;0.0307916049;1.4709642724;0.3506251496
80;2.1633530301;0.0309793573;1.4708718269;0.3528955445
80.025;2.1630707449;0.0311630679;1.4707763187;0.3551222422
80.05;2.162779555;0.0313421975;1.4706777686;0.3572990529
80.075;2.1624795557;0.0315162092;1.4705762067;0.3594198016
80.1;2.1621708699;0.0316845702;1.4704716728;0.3614783464
80.125;2.1618536482;0.0318467531;1.4703642159;0.3634685955
80.15;2.1615280688;0.0320022378;1.4702538943;0.3653845252
80.175;2.1611943368;0.0321505125;1.4701407756;0.367220197
80.2;2.1608526838;0.0322910756;1.4700249365;0.368969775
80.225;2.1605033673;0.032423437;1.4699064623;0.3706275423
80.25;2.1601466706;0.0325471196;1.4697854473;0.372187918
80.275;2.1597829012;0.0326616605;1.4696619941;0.3736454728
80.3;2.159412391;0.0327666127;1.4695362135;0.3749949451
80.325;2.1590354949;0.032861546;1.4694082243;0.3762312562
80.35;2.15865259;0.0329460485;1.469278153;0.3773495242
80.375;2.1582640747;0.0330197277;1.4691461334;0.3783450795
80.4;2.1578703677;0.0330822116;1.4690123062;0.3792134769
80.425;2.157471907;0.0331331499;1.468876819;0.3799505093
80.45;2.1570691487;0.0331722147;1.4687398254;0.3805522193
80.475;2.1566625656;0.033199102;1.4686014853;0.3810149111
80.5;2.1562526464;0.0332135318;1.4684619637;0.3813351609
80.525;2.1558398941;0.0332152495;1.4683214308;0.3815098267
80.55;2.1554248247;0.0332040264;1.4681800615;0.3815360572
80.575;2.1550079662;0.0331796604;1.4680380348;0.3814113005
80.6;2.1545898568;0.0331419762;1.4678955334;0.3811333107
80.625;2.1541710435;0.0330908264;1.4677527433;0.3807001551
80.65;2.1537520813;0.0330260914;1.4676098532;0.3801102188
80.675;2.1533335308;0.0329476799;1.4674670541;0.37936221
80.7;2.1529159576;0.0328555292;1.4673245387;0.3784551631
80.725;2.1524999301;0.032749605;1.4671825011;0.377388442
80.75;2.1520860188;0.032629902;1.4670411362;0.3761617411
80.775;2.1516747942;0.0324964433;1.4669006389;0.3747750868
80.8;2.1512668254;0.0323492809;1.4667612042;0.3732288369
80.825;2.1508626792;0.032188495;1.4666230261;0.3715236795
80.85;2.150462918;0.032014194;1.4664862976;0.3696606313
80.875;2.1500680986;0.0318265141;1.4663512099;0.3676410345
80.9;2.1496787711;0.031625619;1.4662179518;0.3654665529
80.925;2.149295477;0.0314116991;1.4660867097;0.3631391673
80.95;2.1489187484;0.0311849714;1.4659576668;0.36066117
80.975;2.1485491061;0.0309456784;1.4658310027;0.3580351582
81;2.1481870591;0.0306940879;1.4657068928;0.355264027
81.025;2.1478331026;0.0304304917;1.4655855082;0.3523509612
81.05;2.1474877173;0.0301552052;1.4654670152;0.349299427
81.075;2.1471513684;0.0298685665;1.4653515746;0.3461131622
81.1;2.1468245038;0.0295709352;1.4652393417;0.3427961662
81.125;2.146507554;0.0292626917;1.4651304658;0.3393526895
81.15;2.1462009305;0.028944236;1.4650250897;0.3357872221
81.175;2.1459050252;0.0286159868;1.4649233498;0.3321044819
81.2;2.1456202094;0.0282783804;1.4648253751;0.3283094022
81.225;2.1453468331;0.0279318693;1.4647312879;0.3244071189
81.25;2.1450852244;0.0275769213;1.4646412025;0.3204029575
81.275;2.1448356886;0.0272140184;1.4645552257;0.3163024191
81.3;2.1445985079;0.0268436553;1.4644734563;0.312111167
81.325;2.1443739406;0.0264663382;1.464395985;0.3078350119
81.35;2.1441622209;0.0260825838;1.4643228941;0.3034798979
81.375;2.1439635585;0.0256929179;1.4642542575;0.299051888
81.4;2.1437781381;0.0252978741;1.4641901407;0.2945571487
81.425;2.1436061195;0.0248979926;1.4641306002;0.2900019362
81.45;2.1434476368;0.024493819;1.4640756842;0.2853925802
81.475;2.1433027993;0.0240859026;1.4640254318;0.2807354701
81.5;2.1431716904;0.023674796;1.4639798735;0.2760370397
81.525;2.1430543685;0.0232610529;1.463939031;0.2713037522
81.55;2.1429508663;0.0228452276;1.4639029171;0.2665420859
81.575;2.1428611917;0.0224278734;1.4638715362;0.2617585193
81.6;2.1427853275;0.0220095414;1.4638448837;0.256959517
81.625;2.142723232;0.0215907797;1.4638229468;0.2521515156
81.65;2.1426748391;0.0211721317;1.463805704;0.2473409097
81.675;2.1426400586;0.0207541354;1.4637931257;0.2425340385
81.7;2.1426187771;0.0203373221;1.463785174;0.2377371722
81.725;2.1426108581;0.0199222155;1.463781803;0.2329564996
81.75;2.1426161427;0.0195093305;1.4637829592;0.2281981153
81.775;2.1426344501;0.0190991722;1.4637885814;0.2234680074
81.8;2.1426655783;0.0186922353;1.463798601;0.2187720464
81.825;2.1427093046;0.0182890026;1.4638129423;0.2141159734
81.85;2.1427653869;0.0178899447;1.4638315228;0.2095053895
81.875;2.1428335636;0.0174955186;1.4638542531;0.2049457458
81.9;2.1429135551;0.0171061675;1.4638810378;0.2004423332
81.925;2.1430050642;0.0167223195;1.4639117752;0.1960002734
81.95;2.1431077772;0.0163443875;1.4639463581;0.1916245101
81.975;2.1432213648;0.0159727678;1.4639846735;0.187319801
82;2.1433454825;0.0156078402;1.4640266037;0.1830907097
82.025;2.1434797724;0.015249967;1.4640720257;0.1789415994
82.05;2.1436238634;0.0148994926;1.4641208124;0.1748766255
82.075;2.1437773724;0.0145567431;1.4641728324;0.1708997304
82.1;2.1439399054;0.0142220257;1.4642279505;0.167014638
82.125;2.1441110586;0.0138956286;1.4642860281;0.1632248485
82.15;2.1442904188;0.0135778203;1.4643469236;0.1595336348
82.175;2.144477565;0.0132688499;1.4644104923;0.1559440386
82.2;2.1446720694;0.0129689463;1.4644765875;0.1524588674
82.225;2.144873498;0.0126783181;1.4645450601;0.1490806921
82.25;2.1450814118;0.0123971538;1.4646157597;0.1458118451
82.275;2.1452953681;0.0121256215;1.4646885341;0.1426544191
82.3;2.1455149211;0.0118638688;1.4647632306;0.139610266
82.325;2.1457396231;0.011612023;1.4648396954;0.1366809972
82.35;2.1459690255;0.0113701908;1.4649177746;0.1338679836
82.375;2.1462026796;0.0111384589;1.4649973144;0.1311723565
82.4;2.1464401378;0.0109168938;1.4650781613;0.1285950095
82.425;2.1466809544;0.0107055418;1.4651601624;0.1261365996
82.45;2.1469246867;0.0105044298;1.465243166;0.1237975504
82.475;2.1471708955;0.010313565;1.4653270216;0.1215780546
82.5;2.1474191467;0.0101329356;1.4654115804;0.1194780775
82.525;2.1476690113;0.0099625109;1.4654966955;0.1174973608
82.55;2.147920067;0.0098022417;1.4655822223;0.1156354274
82.575;2.1481718987;0.0096520609;1.4656680186;0.1138915852
82.6;2.1484240991;0.0095118837;1.465753945;0.1122649333
82.625;2.14867627;0.0093816084;1.4658398652;0.1107543667
82.65;2.1489280223;0.0092611165;1.4659256462;0.1093585831
82.675;2.1491789774;0.0091502735;1.4660111585;0.1080760883
82.7;2.1494287674;0.0090489297;1.4660962762;0.1069052037
82.725;2.1496770362;0.0089569202;1.4661808777;0.1058440728
82.75;2.1499234394;0.0088740661;1.4662648453;0.1048906687
82.775;2.1501676454;0.0088001749;1.4663480657;0.1040428014
82.8;2.1504093361;0.0087350412;1.4664304302;0.1032981263
82.825;2.1506482067;0.0086784473;1.4665118348;0.1026541517
82.85;2.1508839666;0.0086301642;1.4665921803;0.1021082472
82.875;2.1511163399;0.008589952;1.4666713726;0.1016576529
82.9;2.1513450654;0.0085575609;1.4667493226;0.1012994873
82.925;2.1515698974;0.0085327318;1.4668259465;0.1010307568
82.95;2.1517906056;0.0085151972;1.4669011657;0.1008483644
82.975;2.1520069754;0.0085046818;1.4669749071;0.1007491191
83;2.1522188083;0.0085009035;1.467047103;0.1007297449
83.025;2.1524259219;0.0085035742;1.4671176915;0.1007868907
83.05;2.1526281502;0.0085124003;1.4671866158;0.1009171392
83.075;2.1528253434;0.0085270839;1.467253825;0.1011170165
83.1;2.1530173683;0.0085473233;1.4673192738;0.1013830014
83.125;2.1532041079;0.0085728139;1.4673829224;0.1017115353
83.15;2.1533854618;0.0086032493;1.4674447365;0.1020990312
83.175;2.1535613457;0.0086383215;1.4675046876;0.1025418832
83.2;2.1537316916;0.0086777221;1.4675627525;0.1030364757
83.225;2.1538964475;0.0087211429;1.4676189136;0.1035791928
83.25;2.1540555773;0.0087682771;1.4676731585;0.1041664271
83.275;2.1542090603;0.0088188192;1.4677254804;0.1047945888
83.3;2.1543568915;0.0088724665;1.4677758775;0.1054601144
83.325;2.1544990805;0.0089289197;1.4678243531;0.1061594755
83.35;2.1546356519;0.0089878832;1.4678709156;0.1068891866
83.375;2.1547666444;0.0090490662;1.4679155783;0.107645814
83.4;2.154892111;0.0091121832;1.467958359;0.1084259833
83.425;2.1550121177;0.0091769546;1.4679992805;0.1092263871
83.45;2.1551267438;0.0092431074;1.4680383695;0.1100437924
83.475;2.1552360811;0.0093103759;1.4680756574;0.1108750479
83.5;2.1553402334;0.009378502;1.4681111795;0.1117170907
83.525;2.1554393159;0.0094472358;1.468144975;0.1125669525
83.55;2.1555334549;0.0095163363;1.4681770868;0.1134217662
83.575;2.1556227868;0.0095855717;1.4682075613;0.1142787715
83.6;2.1557074579;0.00965472;1.4682364482;0.11513532
83.625;2.1557876234;0.0097235691;1.4682638005;0.1159888809
83.65;2.1558634471;0.0097919176;1.4682896737;0.1168370453
83.675;2.1559351005;0.0098595748;1.4683141261;0.1176775303
83.7;2.1560027623;0.0099263612;1.4683372186;0.1185081832
83.725;2.1560666176;0.0099921087;1.4683590141;0.119326985
83.75;2.1561268572;0.0100566609;1.4683795776;0.1201320533
83.775;2.1561836771;0.0101198731;1.4683989755;0.1209216447
83.8;2.1562372776;0.0101816129;1.4684172761;0.1216941577
83.825;2.1562878627;0.0102417599;1.4684345488;0.1224481337
83.85;2.1563356393;0.0103002058;1.4684508639;0.1231822591
83.875;2.1563808167;0.010356855;1.4684662925;0.1238953656
83.9;2.1564236057;0.010411624;1.4684809066;0.1245864313
83.925;2.1564642179;0.0104644416;1.4684947779;0.12525458
83.95;2.1565028653;0.0105152489;1.4685079787;0.1258990818
83.975;2.1565397593;0.0105639994;1.4685205809;0.1265193518
84;2.1565751102;0.0106106585;1.468532656;0.1271149493
84.025;2.1566091266;0.0106552035;1.468544275;0.1276855756
84.05;2.1566420146;0.0106976235;1.4685555081;0.1282310728
84.075;2.1566739772;0.0107379193;1.4685664244;0.1287514213
84.1;2.1567052139;0.0107761028;1.4685770918;0.1292467368
84.125;2.15673592;0.010812197;1.4685875769;0.1297172675
84.15;2.1567662859;0.0108462357;1.4685979443;0.130163391
84.175;2.1567964967;0.0108782628;1.4686082573;0.1305856098
84.2;2.1568267318;0.0109083328;1.4686185768;0.130984548
84.225;2.1568571641;0.0109365093;1.4686289619;0.1313609467
84.25;2.1568879599;0.0109628654;1.4686394691;0.1317156591
84.275;2.1569192781;0.0109874832;1.4686501526;0.1320496463
84.3;2.15695127;0.0110104529;1.468661064;0.1323639714
84.325;2.156984079;0.0110318728;1.4686722522;0.1326597946
84.35;2.15701784;0.0110518488;1.4686837632;0.1329383672
84.375;2.1570526792;0.0110704934;1.4686956401;0.1332010264
84.4;2.1570887139;0.0110879259;1.4687079228;0.1334491889
84.425;2.1571260521;0.0111042714;1.4687206482;0.1336843447
84.45;2.1571647923;0.0111196605;1.46873385;0.1339080512
84.475;2.1572050234;0.0111342284;1.4687475584;0.1341219266
84.5;2.1572468243;0.0111481151;1.4687618006;0.1343276435
84.525;2.1572902641;0.0111614639;1.4687766001;0.1345269224
84.55;2.1573354016;0.0111744217;1.468791977;0.1347215248
84.575;2.1573822858;0.0111871378;1.4688079481;0.1349132471
84.6;2.1574309551;0.0111997639;1.4688245267;0.1351039136
84.625;2.1574814379;0.0112124531;1.4688417225;0.1352953698
84.65;2.1575337526;0.0112253594;1.4688595418;0.1354894761
84.675;2.157587907;0.0112386376;1.4688779875;0.1356881009
84.7;2.1576438994;0.0112524422;1.468897059;0.1358931144
84.725;2.1577017177;0.011266927;1.4689167525;0.1361063817
84.75;2.1577613404;0.0112822451;1.4689370606;0.1363297571
84.775;2.1578227361;0.0112985475;1.4689579729;0.1365650775
84.8;2.157885864;0.0113159833;1.4689794754;0.1368141564
84.825;2.1579506743;0.0113346991;1.4690015515;0.1370787777
84.85;2.158017108;0.0113548382;1.469024181;0.1373606906
84.875;2.1580850976;0.0113765404;1.4690473412;0.1376616033
84.9;2.158154567;0.0113999416;1.4690710062;0.1379831782
84.925;2.1582254321;0.0114251733;1.4690951476;0.1383270263
84.95;2.1582976011;0.011452362;1.4691197341;0.1386947022
84.975;2.1583709748;0.0114816293;1.4691447322;0.1390876998
85;2.1584454468;0.011513091;1.4691701056;0.1395074475
85.025;2.1585209042;0.0115468571;1.4691958162;0.1399553039
85.05;2.1585972278;0.0115830314;1.4692218234;0.1404325538
85.075;2.1586742926;0.0116217111;1.4692480848;0.1409404049
85.1;2.1587519683;0.0116629868;1.469274556;0.1414799837
85.125;2.1588301194;0.0117069419;1.4693011912;0.1420523328
85.15;2.158908606;0.0117536525;1.4693279428;0.1426584081
85.175;2.1589872842;0.0118031873;1.4693547618;0.1432990757
85.2;2.1590660065;0.0118556073;1.4693815983;0.14397511
85.225;2.1591446221;0.0119109659;1.469408401;0.1446871917
85.25;2.1592229779;0.0119693083;1.4694351177;0.1454359062
85.275;2.1593009182;0.0120306718;1.4694616958;0.1462217416
85.3;2.159378286;0.0120950856;1.4694880818;0.1470450885
85.325;2.1594549227;0.0121625706;1.4695142218;0.1479062385
85.35;2.1595306694;0.0122331397;1.4695400619;0.1488053839
85.375;2.1596053665;0.0123067975;1.4695655478;0.149742618
85.4;2.1596788548;0.0123835403;1.4695906254;0.1507179343
85.425;2.1597509759;0.0124633565;1.4696152409;0.1517312275
85.45;2.1598215722;0.0125462262;1.4696393408;0.152782294
85.475;2.1598904879;0.0126321218;1.4696628721;0.1538708331
85.5;2.1599575692;0.0127210075;1.4696857824;0.1549964476
85.525;2.1600226646;0.01281284;1.4697080204;0.156158646
85.55;2.1600856256;0.0129075683;1.4697295356;0.1573568441
85.575;2.1601463068;0.013005134;1.4697502784;0.1585903662
85.6;2.1602045667;0.0131054716;1.4697702009;0.1598584487
85.625;2.1602602676;0.0132085085;1.4697892562;0.1611602416
85.65;2.1603132762;0.0133141653;1.469807399;0.1624948113
85.675;2.1603634641;0.0134223563;1.4698245855;0.1638611439
85.7;2.1604107079;0.0135329893;1.4698407739;0.1652581481
85.725;2.1604548894;0.0136459661;1.4698559239;0.1666846586
85.75;2.1604958965;0.0137611832;1.4698699973;0.1681394394
85.775;2.1605336225;0.0138785315;1.4698829579;0.1696211876
85.8;2.1605679673;0.0139978966;1.4698947716;0.1711285373
85.825;2.1605988371;0.0141191599;1.4699054063;0.1726600633
85.85;2.1606261448;0.0142421981;1.4699148324;0.1742142855
85.875;2.1606498099;0.014366884;1.4699230225;0.175789673
85.9;2.1606697591;0.0144930868;1.4699299516;0.1773846481
85.925;2.1606859263;0.0146206722;1.469935597;0.1789975912
85.95;2.1606982526;0.0147495032;1.4699399387;0.1806268451
85.975;2.1607066864;0.0148794402;1.4699429589;0.1822707191
86;2.1607111835;0.0150103414;1.4699446426;0.1839274942
86.025;2.1607117076;0.0151420633;1.4699449771;0.1855954276
86.05;2.1607082294;0.0152744609;1.4699439525;0.1872727567
86.075;2.1607007275;0.0154073884;1.4699415613;0.1889577048
86.1;2.160689188;0.0155406991;1.4699377986;0.1906484847
86.125;2.1606736044;0.0156742462;1.4699326619;0.1923433039
86.15;2.1606539777;0.015807883;1.4699261515;0.1940403689
86.175;2.1606303164;0.0159414633;1.4699182701;0.1957378899
86.2;2.1606026362;0.0160748418;1.4699090227;0.1974340852
86.225;2.1605709599;0.0162078743;1.4698984169;0.1991271853
86.25;2.1605353174;0.0163404183;1.4698864627;0.2008154375
86.275;2.1604957454;0.0164723329;1.4698731723;0.2024971101
86.3;2.1604522875;0.0166034799;1.4698585603;0.2041704961
86.325;2.1604049935;0.0167337232;1.4698426434;0.2058339174
86.35;2.1603539198;0.0168629299;1.4698254406;0.2074857285
86.375;2.1602991287;0.0169909699;1.4698069727;0.2091243202
86.4;2.1602406884;0.0171177169;1.4697872628;0.2107481232
86.425;2.1601786725;0.0172430479;1.4697663357;0.2123556109
86.45;2.1601131601;0.0173668441;1.4697442179;0.2139453033
86.475;2.1600442352;0.0174889908;1.4697209378;0.2155157692
86.5;2.1599719867;0.0176093777;1.4696965253;0.2170656296
86.525;2.1598965076;0.017727899;1.469671012;0.2185935597
86.55;2.1598178953;0.0178444538;1.4696444306;0.2200982917
86.575;2.1597362508;0.017958946;1.4696168153;0.2215786167
86.6;2.1596516785;0.0180712848;1.4695882014;0.2230333864
86.625;2.1595642863;0.0181813843;1.4695586252;0.2244615155
