,freq,E1 eccentricity,E2 eccentricity
252,1529066930000,0.9747846142,0.9250454462
253,1533952130000,0.9761799059,0.9248326472
254,1538837320000,0.9777312603,0.9245501839
255,1543722520000,0.9793857026,0.9242065036
256,1548607720000,0.9810468702,0.9238587998
257,1553492920000,0.9826097995,0.9235987253
258,1558378110000,0.9840007483,0.9235205465
259,1563263310000,0.985204239,0.9236855604
260,1568148510000,0.9862655365,0.9241033777
261,1573033710000,0.9872688611,0.9247426989
262,1577918910000,0.9883005855,0.9255654127
263,1582804100000,0.9894121165,0.9265629731
264,1587689300000,0.9905966134,0.9277710703
265,1592574500000,0.9917905655,0.9292493539
266,1597459700000,0.9929004267,0.9310338437
267,1602344890000,0.9938420889,0.933096995
268,1607230090000,0.9945729206,0.9353540019
269,1612115290000,0.9951029527,0.9377158236
270,1617000490000,0.9954859978,0.9401450648
271,1621885690000,0.9957986718,0.9426740132
272,1626770880000,0.9961145197,0.9453827424
273,1631656080000,0.9964805473,0.9483537534
274,1636541280000,0.9969056167,0.9516150108
275,1641426480000,0.9973664798,0.9550913172
276,1646311680000,0.9978258284,0.9585980328
277,1651196870000,0.9982493218,0.9618986912
278,1656082070000,0.9986135219,0.9648064376
279,1660967270000,0.9989064384,0.9672720284
280,1665852470000,0.9991267297,0.9694110142
281,1670737660000,0.9992831373,0.971450114
282,1675622860000,0.9993918011,0.9736132066
283,1680508060000,0.99947085,0.9760124096
284,1685393260000,0.999535136,0.9786099082
285,1690278460000,0.9995939758,0.9812587681
286,1695163650000,0.999651766,0.9837788625
287,1700048850000,0.9997094698,0.9860243131
288,1704934050000,0.999765668,0.9879212634
289,1709819250000,0.9998174045,0.9894750375
290,1714704450000,0.9998614426,0.9907562484
291,1719589640000,0.9998957842,0.9918734971
292,1724474840000,0.9999206138,0.9929348496
293,1729360040000,0.999938031,0.9940048758
294,1734245240000,0.9999508817,0.9950799768
295,1739130430000,0.9999615686,0.9961027177
296,1744015630000,0.999971422,0.997004293
297,1748900830000,0.999980678,0.9977424995
298,1753786030000,0.9999888252,0.998314187
299,1758671230000,0.9999950861,0.9987457782
300,1763556420000,0.9999988581,0.9990761432
301,1768441620000,0.9999999982,0.999341651
302,1773326820000,0.9999988596,0.9995662559
303,1778212020000,0.999996,0.9997564505
304,1783097220000,0.9999916933,0.9999022248
305,1787982410000,0.9999856584,0.9999856794
306,1792867610000,0.9999773237,0.9999940841
307,1797752810000,0.9999664755,0.9999284115
308,1802638010000,0.9999536847,0.9998006886
309,1807523200000,0.9999399492,0.999622924
310,1812408400000,0.9999257316,0.9993958088
311,1817293600000,0.9999101572,0.9991027134
312,1822178800000,0.9998907774,0.9987098502
313,1827064000000,0.9998637461,0.9981722066
314,1831949190000,0.9998244193,0.9974454834
315,1836834390000,0.9997690565,0.9965025165
316,1841719590000,0.9996983249,0.9953476988
317,1846604790000,0.9996213606,0.9940206517
318,1851489990000,0.999555869,0.9925855193
319,1856375180000,0.9995201911,0.9911120266
320,1861260380000,0.9995209152,0.9896564766
321,1866145580000,0.999546852,0.9882462934
322,1871030780000,0.9995750649,0.9868690406
323,1875915970000,0.9995819751,0.9854724086
324,1880801170000,0.9995494341,0.9839816985
325,1885686370000,0.9994651223,0.9823265029
326,1890571570000,0.9993243934,0.9804568393
327,1895456770000,0.9991369138,0.9783372554
328,1900341960000,0.9989313939,0.975931671
329,1905227160000,0.9987480286,0.9732030921
330,1910112360000,0.9986181204,0.9701375275
331,1914997560000,0.9985445057,0.9667749957
332,1919882760000,0.9984979954,0.9632184319
333,1924767950000,0.9984312059,0.9596000776
334,1929653150000,0.9982982059,0.9560181134
335,1934538350000,0.9980692797,0.9524843152
336,1939423550000,0.9977387483,0.9489211408
337,1944308740000,0.997325444,0.9452098887
338,1949193940000,0.9968625266,0.9412667002
339,1954079140000,0.9963772071,0.9371191095
340,1958964340000,0.9958705047,0.9329610097
341,1963849540000,0.9953093021,0.9291541517
342,1968734730000,0.9946350752,0.9261411983
343,1973619930000,0.9937849115,0.924272836
344,1978505130000,0.9927167938,0.9236243967
345,1983390330000,0.9914319393,0.9239224708
346,1988275530000,0.9899852683,0.9246415187
347,1993160720000,0.9884734431,0.92521426
348,1998045920000,0.9869977185,0.9252407949
349,2002931120000,0.985618053,0.9246115569
350,2007816320000,0.9843292359,0.9235139729
351,2012701510000,0.983078618,0.9223232604
352,2017586710000,0.9818147276,0.9214124295
353,2022471910000,0.9805326325,0.9209750302
354,2027357110000,0.9792847866,0.9209654402
355,2032242310000,0.9781533284,0.9211712276
356,2037127500000,0.9772046687,0.92133979
357,2042012700000,0.9764501288,0.9212886079
358,2046897900000,0.9758260701,0.9209777384
359,2051783100000,0.9751996244,0.9205344241
360,2056668300000,0.974403411,0.9202080131
361,2061553490000,0.9732913702,0.9202536377
362,2066438690000,0.9717953514,0.9207995681
363,2071323890000,0.9699556366,0.921787473
364,2076209090000,0.9679109075,0.9230206154
365,2081094280000,0.965853415,0.9242631335
366,2085979480000,0.9639717319,0.9253138022
367,2090864680000,0.9624031338,0.9260353638
